name,id,nametype,recclass,mass,fall,year,reclat,reclong
Acfer 244,252,Valid,H6,2045,Found,1991,27.52472,3.80972
Ilafegh 011,12016,Valid,L5,2047,Found,1989,21.63333,1.51667
Yamato 791406,26755,Valid,H4,2048,Found,1979,-71.5,35.66667
Reid 007,22562,Valid,L6,2050,Found,1982,-30.65,128.40833
Acfer 054,64,Valid,H5,2051,Found,1989,27.7,3.93333
Sayh al Uhaymir 017,23209,Valid,L4,2059,Found,1999,20.96833,57.31733
Yamato 74013,24391,Valid,Diogenite,2059.5,Found,1974,-71.83667,36.30417
Ellisras,10023,Valid,Iron,2066,Found,1970,-23.83333,27.91667
Asuka 87010,2367,Valid,L6,2066.83,Found,1987,-72,26
Willowbar,24278,Valid,L6,2070,Found,1971,36.73333,-102.2
Dhofar 272,7055,Valid,L5,2073,Found,2001,18.43833,54.11833
Queen Alexandra Range 99024,21476,Valid,H6,2074,Found,1999,-84,168
Sayh al Uhaymir 556,56352,Valid,H6,2075,Found,2011,21.04035,57.04358
Hammadah al Hamra 010,11495,Valid,H5,2079,Found,1990,28.65,12.63333
Sayh al Uhaymir 471,48636,Valid,L4-6,2081.8,Found,2002,20.51132,57.29287
Catalina 020,57186,Valid,L6,2084,Found,2010,-25.23333,-69.71667
Al Huqf 065,48537,Valid,L6,2084.16,Found,2007,19.32092,57.22977
Dhofar 273,7056,Valid,L5,2085,Found,2001,18.375,54.14833
Haviland (b),11861,Valid,H5,2092,Found,1976,37.59667,-99.125
Sayh al Uhaymir 239,23412,Valid,L4,2094.8,Found,2003,20.55683,56.8474
Asuka 881887,4596,Valid,LL6,2095,Found,1988,-72,26
Atwood,4891,Valid,L6,2100,Found,1963,40.51667,-103.26667
Hartley,11847,Valid,L,2100,Found,1967,35.94167,-102.16
Yamato 82053,29247,Valid,H5,2100,Found,1982,-71.5,35.66667
Daraj 015,6554,Valid,H4,2100,Found,1986,29.56306,12.03083
El Gouanem,7805,Valid,Ureilite,2100,Found,2000,30.1,-6.85
Winterhaven,47732,Valid,Howardite,2100,Found,2002,32.95,-114.666667
Dhofar 1531,52400,Valid,L6,2100,Found,2006,18.21917,54.31533
Queen Alexandra Range 93021,19110,Valid,L5,2100.3,Found,1993,-84.57836,162.96276
Dhofar 009,6708,Valid,L6,2102,Found,1999,18.28167,54.11
Mount Howe 88400,16775,Valid,H6,2104.2,Found,1988,-87.36667,-149.5
Dar al Gani 999,6539,Valid,Ureilite-pmict,2106,Found,2000,27.02583,16.36583
Acfer 273,281,Valid,H5/6,2110,Found,1991,27.62194,4.45556
Allan Hills A77214,1525,Valid,L3.4,2111,Found,1977,-76.71667,159.66667
Perryton,18794,Valid,LL6,2114,Found,1975,36.35333,-100.73167
Dhofar 1530,52399,Valid,H6,2118,Found,2006,18.21917,54.31533
Shi��r 039,23574,Valid,L4-5,2123.2,Found,2002,18.54723,53.95703
Dar al Gani 653,6200,Valid,H5,2125,Found,1999,27.01667,16.36667
Sayh al Uhaymir 253,23426,Valid,H5,2128.9,Found,2002,20.59637,57.16163
Dhofar 1079,6886,Valid,H4/5,2132,Found,2001,18.74372,54.20047
Goose Creek,10946,Valid,H5,2132.3,Found,1999,37.435,-98.31833
Meteorite Hills 96512,16571,Valid,L6,2133.5,Found,1996,-79.68333,159.75
Coyote Dry Lake 061,30459,Valid,H5,2134,Found,1999,35.05242,-116.7667
Yamato 791088,26437,Valid,H6,2138,Found,1979,-71.5,35.66667
Whetstone Mountains,49514,Valid,H5,2138.74,Fell,2009,31.96185,-110.434183
Acfer 021,31,Valid,H6,2140,Found,1989,27.55,3.61667
Allan Hills 84056,658,Valid,L6,2140.3,Found,1984,-76.71667,159.66667
Asuka 881395,4104,Valid,L6,2140.93,Found,1988,-72,26
Jiddat al Harasis 563,50952,Valid,H6,2141.4,Found,2008,19.6712,56.19767
Dar al Gani 489,6037,Valid,Martian (shergottite),2146,Found,1997,27.13333,16.08333
Cosmo Newberry,5452,Valid,"Iron, IIAB",2156,Found,1980,-27.95,122.88333
Lewis Cliff 86012,12952,Valid,L6,2157.4,Found,1986,-84.27739,161.63678
Statesboro,23715,Valid,L5,2158.26,Found,2000,32.4375,-81.91667
Lider (a),14648,Valid,L5,2160,Found,1972,34.655,-101.64
Dhofar 049,6748,Valid,L4/5,2164,Found,1999,19.176,54.84533
Yamato 790724,26073,Valid,"Iron, IIIAB",2166,Found,1979,-71.5,35.66667
Queen Alexandra Range 99016,21468,Valid,LL5,2166.4,Found,1999,-84,168
Zubkovsky,31357,Valid,L6,2167,Found,2003,49.78917,41.5046
Dhofar 1651,55569,Valid,L6,2170,Found,2011,18.99227,54.47117
Jiddat al Harasis 012,12100,Valid,L6,2178,Found,1999,19.19633,55.77433
Sarir Qattusah 002,23181,Valid,H6,2180,Found,1995,26.812,15.87467
Allan Hills A77289,1599,Valid,"Iron, IAB-MG",2186,Found,1977,-76.71667,159.66667
Jiddat al Harasis 659,56104,Valid,L3.6,2191.4,Found,2011,19.95119,56.32686
Yamato 74097,24475,Valid,Diogenite,2193.9,Found,1974,-71.825,36.325
Dar al Gani 205,5753,Valid,H5-6,2195,Found,1996,27.643,15.90167
Hammadah al Hamra 331,30719,Valid,L5/6,2197,Found,2003,29.81858,12.94647
Juderina Spring,45814,Valid,L6,2198,Found,1990,-25.91667,119.3
Bagdad,4920,Valid,"Iron, IIIAB",2200,Found,1959,34.613317,-113.398967
Dhofar 008,6707,Valid,L3.3,2200,Found,1999,18.34167,54.18833
Adrar Madet 002,386,Valid,LL3,2200,Found,2002,18.61042,10.4941
Shi��r 020,23555,Valid,H4-6,2200.72,Found,2001,18.55927,53.89155
Ferintosh,10090,Valid,OC,2201,Found,1965,52.8,-112.98333
Queen Alexandra Range 93022,19111,Valid,H5,2202.3,Found,1993,-84,168
Dhofar 109,6894,Valid,L6,2209,Found,2000,18.7385,54.47817
Lewis Cliff 86490,13420,Valid,L6,2209.1,Found,1986,-84.25413,161.35013
Dar al Gani 684,6231,Valid,Eucrite,2210,Found,1999,27.08333,16.38333
Karatu,12258,Valid,LL6,2220,Fell,1963,-3.5,35.58333
Dhofar 628,7385,Valid,H5/6,2220,Found,2001,19.106,54.81438
Jiddat al Harasis 328,45852,Valid,L6,2221.23,Found,2006,19.74065,55.7136
Dar al Gani 742,6289,Valid,H5,2222,Found,1998,27.13333,16.05
Dhofar 1731,56358,Valid,H5,2222,Found,2011,18.57053,54.164
Jiddat al Harasis 711,56263,Valid,H5,2222,Found,2011,19.54542,55.43347
Dar al Gani 758,6305,Valid,L6,2223,Found,1999,27.76767,15.94067
Queen Alexandra Range 99008,21460,Valid,H5,2228.5,Found,1999,-84,168
Allan Hills A77004,1320,Valid,H4,2230,Found,1977,-76.71667,159.66667
Tianzhang,23984,Valid,H5,2232,Fell,1986,32.94667,118.99
Dar al Gani 009,5525,Valid,H6,2235,Found,1995,27.15267,16.1565
Allan Hills A81018,1978,Valid,L5,2236.9,Found,1981,-76.82601,158.19412
LaPaz Icefield 02210,12477,Valid,LL5,2237.6,Found,2002,-86.36667,-70
Yamato 791630,26979,Valid,L4,2243,Found,1979,-71.5,35.66667
MacAlpine Hills 88115,15279,Valid,H5,2247.3,Found,1988,-84.21667,160.5
Hammadah al Hamra 115,11598,Valid,H5,2249,Found,1995,28.55917,13.009
Derrick Peak A78014,6690,Valid,"Iron, IIAB",2250,Found,1978,-80.06667,156.38333
Dhofar 1664,55582,Valid,H6,2266,Found,2011,19.179,54.93267
Circle Back,5367,Valid,L6,2268,Found,1977,34.02806,-102.68
Bowesmont,5124,Valid,L6,2270,Found,1962,48.68333,-97.16667
Dhofar 922,7625,Valid,L6,2270,Found,2003,19.405,54.57
Jiddat al Harasis 644,55474,Valid,L6,2272.8,Found,2010,19.8122,56.67058
Ramlat as Sahmah 385,55654,Valid,LL3.3,2275,Found,2010,20.05473,56.46193
Hereford,11876,Valid,OC,2276,Found,1970,33.795,-102.24167
Dumas (b),7742,Valid,H6,2284,Found,1980,35.925,-101.895
Acfer 228,236,Valid,L5,2285,Found,1991,27.57389,4.11972
Northwest Africa 7370,56073,Valid,Diogenite-olivine,2290,Found,2009,22.83333,-6.18333
Yamato 74445,24823,Valid,L6,2293.2,Found,1974,-71.73889,35.93611
Shi��r 045,34554,Valid,H6,2298,Found,2005,18.15169,53.94822
Dhofar 1010,6811,Valid,H4,2298.4,Found,2002,18.55417,54.00253
Eunice,10064,Valid,H5,2300,Found,1961,34.47,-101.75833
Kramer Creek,12354,Valid,L4,2300,Found,1966,38.3925,-104.17667
Tule Draw,24064,Valid,H5,2300,Found,1981,34.66667,-102
Daraj 116,6575,Valid,L5/6,2300,Found,1986,29.50944,11.80611
Dar al Gani 746,6293,Valid,H5,2300,Found,1998,27.15217,16.10317
Dhofar 1495,51056,Valid,L4,2300,Found,2008,18.66703,54.43487
Sayh al Uhaymir 223,23396,Valid,L5,2309.2,Found,2002,20.49133,57.36952
Graves Nunataks 98031,11023,Valid,H4,2309.8,Found,1998,-86.71667,-141.5
Dar al Gani 460,6008,Valid,L6,2310,Found,1998,27.80383,15.921
Hammadah al Hamra 344,55727,Valid,H~6,2318.4,Found,2000,28.99065,12.97985
Yamato 74647,25025,Valid,H5,2323.8,Found,1974,-71.69583,36.01667
Uruq al Hadd 001,24127,Valid,LL5,2335.64,Found,2003,18.44432,52.97805
Sayh al Uhaymir 531,55277,Valid,H5,2339,Found,2002,21.00633,57.32183
Graves Nunataks 98049,11041,Valid,L6,2341.9,Found,1998,-86.71667,-141.5
Sayh al Uhaymir 098,23290,Valid,H5,2342,Found,2000,21.14493,56.80587
Hammadah al Hamra 248,11731,Valid,H3.9,2345,Found,1997,28.643,12.77533
Tanezrouft 002,23803,Valid,H5,2347,Found,1989,24.4,1.03333
Drayton,7729,Valid,H4/5,2350,Found,1982,48.66667,-97.11667
Tanezrouft 058,23859,Valid,L6,2350,Found,2002,25.33333,0.55
Sayh al Uhaymir 547,56205,Valid,L5,2353,Found,2011,20.09977,56.70507
Dhofar 408,7189,Valid,L6,2355,Found,2001,18.6874,54.12648
Dhofar 041,6740,Valid,H5,2356,Found,1999,19.10067,54.82
Queen Alexandra Range 97001,20408,Valid,Howardite,2358.3,Found,1997,-84,168
Allan Hills 85017,883,Valid,L6,2361.4,Found,1985,-76.9033,156.75663
Dhofar 293,7076,Valid,L5,2366,Found,2001,19.10667,54.85833
Wichita,24256,Valid,H6,2367,Found,1971,37.59183,-97.21497
Yamato 74014,24392,Valid,H6,2367.9,Found,1974,-71.83556,36.30278
Queen Alexandra Range 99004,21457,Valid,H5,2369.4,Found,1999,-84,168
Sayh al Uhaymir 235,23408,Valid,L6,2370.06,Found,2002,20.54182,57.19892
Grosvenor Mountains 85207,11216,Valid,L6,2372.1,Found,1985,-85.66667,175
Hammadah al Hamra 003,11488,Valid,H5,2376,Found,1990,28.98333,12.18333
Dhofar 195,6979,Valid,H3-5,2384,Found,1999,18.26333,54.24667
Krider,12362,Valid,H6,2386,Found,1978,34.46667,-103.92167
Dhofar 544,7305,Valid,H5,2392,Found,2001,19.31528,54.51786
Acfer 319,327,Valid,L6,2393,Found,1992,27.55194,3.81611
Queen Alexandra Range 94203,19845,Valid,L6,2394.3,Found,1994,-84,168
Jiddat al Harasis 670,56225,Valid,H5,2399,Found,2011,19.65,55.7194
Ehole,7774,Valid,H5,2400,Fell,1961,-17.3,15.83333
Balfour Downs,4927,Valid,"Iron, IAB-sLL",2400,Found,1962,-22.75,120.83333
Dhofar 1507,53796,Valid,L~6,2400,Found,2009,18.68038,54.14722
Paposo 002,54773,Valid,L/LL4,2407,Found,2011,-25,-70.46667
Catalina 027,57295,Valid,L6,2408,Found,2010,-25.23333,-69.71667
Geologists Range 85700,10872,Valid,L6,2409,Found,1985,-82.5,155.5
Dar al Gani 251,5799,Valid,L6,2412,Found,1997,27.11583,16.37683
Dhofar 946,30526,Valid,LL5,2412,Found,2002,19.165,54.40333
Miller Range 99300,16656,Valid,H5,2419.8,Found,1999,-83.25,157
Majuba 002,30753,Valid,H4,2420,Found,2003,40.62832,-118.4167
Grosvenor Mountains 85206,11215,Valid,H5,2420.1,Found,1985,-85.66667,175
Jiddat al Harasis 503,51560,Valid,H3-4,2421.6,Found,2007,19.75223,56.3106
Queen Alexandra Range 94204,19846,Valid,EH7,2427.9,Found,1994,-84,168
Taouz 001,23874,Valid,L6,2430,Found,1991,30.9,-4.23833
Coyote Dry Lake 024,30455,Valid,H5,2430,Found,1999,35.0715,-116.77205
Mount Prestrud 95400,16786,Valid,H5,2431.8,Found,1995,-86.56667,-165.11667
Elephant Moraine 92029,9431,Valid,"Iron, ungrouped",2434.2,Found,1992,-76.05086,156.00568
Sand Creek,23133,Valid,H5,2443,Found,1986,39.43,-99.995
Dhofar 1500,53789,Valid,L~6,2448,Found,2009,19.18258,54.5945
Gujargaon,11448,Valid,H5,2449,Fell,1982,22.98333,76.05
Nejo,16941,Valid,L6,2450,Fell,1970,9.5,35.33333
Dar al Gani 298,5846,Valid,LL4,2459,Found,1997,26.78917,16.70467
Dhofar 978,30549,Valid,L4,2467,Found,2004,19.22878,54.93953
Hammadah al Hamra 225,11708,Valid,H4-5,2469,Found,1997,28.95933,12.334
Northwest Africa 514,17765,Valid,H5,2472,Found,1999,30.13333,-6.88333
Allan Hills A77230,1541,Valid,L4,2473,Found,1977,-76.71667,159.66667
Dhofar 274,7057,Valid,L6,2475,Found,2001,18.06333,54.05
Acfer 166,175,Valid,H3-5,2476,Found,1990,27.51667,4.23333
Dar al Gani 654,6201,Valid,H4,2478,Found,1999,26.8,16.06667
Thumrayt 001,45958,Valid,"Pallasite, PMG",2480,Found,2006,17.58333,54.35
Mount Howe 88403,16778,Valid,"Iron, ungrouped",2480.7,Found,1988,-87.36667,-149.5
Rammya,22383,Valid,H5,2481,Found,1996,31.16667,-3.91667
Dhofar 1540,53882,Valid,H3.9,2481,Found,2006,18.63867,54.72383
Dar al Gani 979,6519,Valid,L6,2483,Found,2000,27.45017,16.18667
Queen Alexandra Range 94205,19847,Valid,L6,2484.3,Found,1994,-84,168
Allan Hills A78112,1727,Valid,L6,2485,Found,1978,-76.71667,159.66667
Kybo 001,12387,Valid,LL5,2492.7,Found,1984,-31.18333,126.41667
Dhofar 1082,6890,Valid,H4/5,2493.5,Found,2001,18.74215,54.1942
Batesland,4973,Valid,H5,2500,Found,1961,43.13333,-102.1
Tathlith,23885,Valid,L6,2500,Fell,1967,19.38333,43.73333
Leoville (b),12767,Valid,OC,2500,Found,1969,39.60833,-100.475
Euclid,10063,Valid,H5,2500,Found,1970,47.95833,-96.7
Anlong,2305,Valid,H5,2500,Fell,1971,25.15,105.18333
Marilia,15422,Valid,H4,2500,Fell,1971,-22.25,-49.93333
Fuyang,10840,Valid,Stone-uncl,2500,Fell,1977,32.9,115.9
Tanezrouft 010,23811,Valid,L/LL3,2500,Found,1991,26.07306,0.36833
Tarahumara,23876,Valid,"Iron, IIE",2500,Found,1994,28.5,-106.25
Varre-Sai,53633,Valid,L5,2500,Fell,2010,-20.85001,-41.73356
Queen Alexandra Range 93015,19104,Valid,L6,2502,Found,1993,-84.53526,162.70072
Asuka 882042,4751,Valid,H4,2504,Found,1988,-72,26
Happy (b),11819,Valid,OC,2505,Found,1972,34.59333,-101.99333
Dhofar 161,6946,Valid,L4,2506.1,Found,2000,19.27139,54.84722
Yamato 790946,26295,Valid,L6,2507,Found,1979,-71.5,35.66667
Red Deer Hill,22538,Valid,L6,2510,Found,1975,53.075,-105.84167
Lahmada 012,12425,Valid,H5,2510,Found,1998,27.23333,-9.7585
Dhofar 1243,33935,Valid,LL4,2510,Found,2005,18.875861,54.472611
Dhofar 479,7240,Valid,H6,2512,Found,2001,19.20111,54.65194
Burnabbie,5173,Valid,H5,2515,Found,1965,-32.05,126.16667
Dhofar 1029,6831,Valid,H5,2516.2,Found,2003,18.39818,54.07842
Dar al Gani 859,6406,Valid,L6,2517,Found,1998,26.98067,16.34633
Sayh al Uhaymir 140,23332,Valid,L4/5,2517,Found,2001,21.20769,57.21136
Jiddat al Harasis 289,35607,Valid,L6,2519.3,Found,2005,19.90637,56.4936
Lunan,14754,Valid,H6,2520,Fell,1980,24.8,103.3
Dhofar 257,7040,Valid,H6,2520.1,Found,2001,18.74667,54.38333
Inland Forts 83500,12035,Valid,"Iron, ungrouped",2523,Found,1983,-77.63333,161
Allan Hills 82103,479,Valid,H5,2529.2,Found,1982,-76.89661,156.99137
Dhofar 021,6720,Valid,H5/6,2534,Found,2000,18.15333,54.17833
Acfer 077,86,Valid,L6,2538,Found,1990,27.63333,4.51667
Hammadah al Hamra 218,11701,Valid,LL4-6,2540,Found,1997,28.64483,13.323
Yamato 791776,27125,Valid,H6,2543,Found,1979,-71.5,35.66667
Dar al Gani 190,5738,Valid,CO3,2550,Found,1996,27.16467,15.943
Dhofar 100,6799,Valid,L5,2551,Found,1999,18.90967,54.4765
Yamato 793401,28750,Valid,L6,2554,Found,1979,-71.5,35.66667
Asuka 881877,4586,Valid,L4,2569,Found,1988,-72,26
Sayh al Uhaymir 002,23194,Valid,L5/6,2569,Found,1999,20.97183,56.878
Queen Alexandra Range 93019,19108,Valid,L6,2570,Found,1993,-84.61638,161.91357
Yamato 75097,25138,Valid,L6,2570.2,Found,1975,-71.5,35.66667
Leonora,55550,Valid,L4,2572,Found,1990,-28.84519,121.397
Dor el Gani,7711,Valid,"Iron, IIIAB",2575,Found,1972,26.95833,16.03333
Shi��r 014,31329,Valid,L5,2579,Found,2004,18.32883,53.886
Yamato 82188,29382,Valid,H5,2581,Found,1982,-71.5,35.66667
Monahans (1998),16719,Valid,H5,2587,Fell,1998,31.60833,-102.85833
St. Lawrence,23088,Valid,LL6,2600,Found,1965,31.73333,-101.505
Kress (b),12359,Valid,L4,2600,Found,1966,34.35833,-101.73
Qingzhen,18908,Valid,EH3,2600,Fell,1976,26.53333,106.46667
Daraj 011,6550,Valid,H3,2600,Found,1986,29.50639,11.49861
Lake Machattie,12445,Valid,H5,2600,Found,1988,-24.83333,139.8
Meteorite Hills 00439,15674,Valid,LL5,2601.9,Found,2000,-79.68333,155.75
Yamato 791926,27275,Valid,H5,2602,Found,1979,-71.5,35.66667
Jiddat al Harasis 017,12105,Valid,L6,2608,Found,1999,19.24217,56.11733
Acfer 219,227,Valid,H6,2611,Found,1991,27.52139,3.79139
Sayh al Uhaymir 089,23281,Valid,L/LL3.6/3.7,2618,Found,2001,20.88167,57.2
Jiddat al Harasis 288,35606,Valid,L5,2623,Found,2005,19.7821,56.47652
Hammadah al Hamra 288,11771,Valid,H6,2625,Found,1999,29.0755,12.57783
La Yesera 002,12407,Valid,LL5,2625,Found,2003,-23.2705,-70.483
LaPaz Icefield 02320,12587,Valid,LL5,2626.4,Found,2002,-86.36667,-70
Al Huqf 070,51937,Valid,L4,2632.8,Found,2009,19.18798,57.10978
Jiddat al Harasis 665,56220,Valid,H5,2637,Found,2011,19.77842,55.59662
Asuka 87337,2694,Valid,L5,2642,Found,1987,-72,26
Yamato 792764,28113,Valid,H4,2649,Found,1979,-71.5,35.66667
Hammadah al Hamra 146,11629,Valid,H5,2650,Found,1995,28.62533,12.8745
Hammadah al Hamra 250,11733,Valid,H5,2650,Found,1997,28.82867,12.92833
Touat 001,31350,Valid,L6,2650,Found,2002,27.63533,-0.51667
Dar al Gani 853,6400,Valid,CO3,2655,Found,1999,27.197,15.9045
Dar al Gani 455,6003,Valid,L6,2670,Found,1998,27.80517,15.92667
Dhofar 478,7239,Valid,H5/6,2683,Found,2001,19.16861,54.61667
Meteorite Hills 00437,15672,Valid,L6,2685.3,Found,2000,-79.68333,155.75
Derrick Peak 00201,6667,Valid,"Iron, IIAB",2689.4,Found,2000,-80.06667,156.38333
Yamato 792771,28120,Valid,H5,2697,Found,1979,-71.5,35.66667
Dhofar 125,6910,Valid,Acapulcoite,2697,Found,2000,18.98667,54.6005
Hamilton (Texas),11484,Valid,OC,2700,Found,1965,31.59333,-98.25
Naragh,16909,Valid,H6,2700,Fell,1974,33.75,51.5
Cat Mountain,5297,Valid,L5,2700,Found,1981,32.14833,-111.11167
Stockyard Creek,55551,Valid,H5,2700,Found,2008,-23.25556,116.90083
Ramlat as Sahmah 316,51988,Valid,L5,2706,Found,2009,20.89485,55.50613
Dar al Gani 323,5871,Valid,L4,2711,Found,1997,28.3,15.7175
Jiddat al Harasis 103,12162,Valid,L4,2711,Found,2003,19.8579,56.99973
Jiddat al Harasis 212,35531,Valid,L4,2711,Found,2003,19.8579,56.99973
Dhofar 996,30559,Valid,LL5,2717,Found,2003,19.16365,54.66127
Yamato 74354,24732,Valid,L6,2721.1,Found,1974,-71.76944,35.76111
Dhofar 1653,55571,Valid,H6,2724,Found,2011,18.5979,54.45062
Elephant Moraine 83213,7855,Valid,LL3.7,2727,Found,1983,-76.28278,157.23195
Adrar Yaouelt,387,Valid,H5,2730,Found,2002,17.67987,10.03503
Allan Hills A78130,1745,Valid,L6,2733,Found,1978,-76.71667,159.66667
Mount Wisting 95300,16810,Valid,H3.3,2733,Found,1995,-86.45,-165.43333
Sayh al Uhaymir 242,23415,Valid,L4,2737,Found,2003,20.56275,57.2857
Jiddat al Harasis 274,35591,Valid,H4/6,2738.5,Found,2005,19.97612,55.95483
Yamato 81049,29110,Valid,L6,2748,Found,1981,-71.5,35.66667
Queen Alexandra Range 99002,21455,Valid,H6,2749.6,Found,1999,-84,168
Lake Bonney,12436,Valid,L6,2750,Found,1961,-37.75,140.3
Wethersfield (1982),24251,Valid,L6,2756,Fell,1982,41.71056,-72.67361
Hammadah al Hamra 052,11535,Valid,LL5-6,2765,Found,1994,28.91367,13.0865
Prospector Pool,47700,Valid,"Iron, ungrouped",2768,Found,2003,-29.35,121.76667
Dhofar 700,7456,Valid,Diogenite,2770,Found,2002,19.30833,54.55167
Ramlat as Sahmah 357,55646,Valid,L6,2781.2,Found,2010,20.43182,55.53323
Allan Hills A78252,1865,Valid,"Iron, IVA",2789,Found,1978,-76.71667,159.66667
Dhofar 029,6728,Valid,H6,2792,Found,1999,19.1005,54.8235
Dimmitt (b),7646,Valid,OC,2800,Found,1981,34.48333,-102.32833
Daraj 101,6560,Valid,H5,2800,Found,1986,29.64778,11.74694
Dhofar 1575,51863,Valid,Ureilite,2800,Found,2009,18.53333,54.13333
Yamato 793464,28813,Valid,L6,2801,Found,1979,-71.5,35.66667
Lonewolf Nunataks 94101,14685,Valid,CM2,2804.6,Found,1994,-81.33333,152.83333
Dhofar 1544,52418,Valid,L4,2808,Found,2008,18.36367,54.56533
Grove Mountains 053689,50571,Valid,H4,2812,Found,2006,-72.82556,75.35139
Hammadah al Hamra 223,11706,Valid,L6,2833,Found,1997,29.18633,11.60567
Meteorite Hills 01003,16236,Valid,LL5,2835,Found,2001,-79.68333,159.75
Ramlat as Sahmah 246,35678,Valid,H5,2841,Found,2005,20.8393,56.41533
Ramlat as Sahmah 421,55515,Valid,L6,2841,Found,2010,20.42458,56.27817
Elephant Moraine A79002,10003,Valid,Diogenite,2843,Found,1979,-76.33,157.24278
Sayh al Uhaymir 542,55557,Valid,H6,2850,Found,2011,20.51228,57.28327
Jiddat al Harasis 506,50919,Valid,H5,2850.3,Found,2008,19.67495,55.64743
Mandalay Spring,57454,Valid,L6,2854,Found,2012,40.89201,-118.55319
Happy (a),11818,Valid,H3,2860,Found,1971,35.68,-101.99333
Cargo Muchacho Mountains,50912,Valid,CO3,2860,Found,2000,32.91745,-114.767183
Sayh al Uhaymir 067,23259,Valid,L5-6,2866,Found,2000,20.04333,57.27833
Northwest Africa 840,17866,Valid,H5,2875,Found,2001,30.19267,-9.03667
Dhofar 076,6775,Valid,H6,2876,Found,1999,19.21767,54.56733
Dhofar 702,7458,Valid,H4,2878,Found,2002,19.165,54.77667
Queen Alexandra Range 97018,20425,Valid,L6,2883.9,Found,1997,-84,168
El Atchane 011,7788,Valid,H5,2886.4,Found,2002,30.01965,4.55562
Dhofar 317,7100,Valid,L5,2897,Found,2001,18.58833,54.01833
Zhuanghe,30408,Valid,H5,2900,Fell,1976,39.66667,122.98333
Villa Coronado,24177,Valid,H5,2900,Found,1983,26.75,-105.25
Pampa (g),18089,Valid,L5,2900,Found,2000,-23.18333,-70.43333
Ashuwairif 003,53616,Valid,H4,2900,Found,2008,29.35833,14.24833
Battle Mountain,56133,Valid,L6,2900,Fell,2012,40.66813,-117.18913
Asuka 882058,4767,Valid,H4,2902,Found,1988,-72,26
Acfer 113,122,Valid,LL6,2906,Found,1990,27.56667,4.03333
Umm as Samim 027,55425,Valid,L6,2907,Found,2010,21.11303,55.54083
Guangmingshan,11435,Valid,H5,2910,Fell,1996,39.80417,122.76389
LaPaz Icefield 02207,12474,Valid,LL5,2920.4,Found,2002,-86.36667,-70
Jiddat al Harasis 218,35537,Valid,L5,2927.04,Found,2005,19.7034,56.64247
Elephant Moraine 87539,8089,Valid,H5,2928.5,Found,1987,-76.04491,156.06704
Sayh al Uhaymir 219,23392,Valid,H4,2934,Found,2002,20.48407,56.9429
Chela,5338,Valid,H4,2936,Fell,1988,-3.66667,32.5
Al Huqf 054,45824,Valid,L~6,2936.5,Found,2001,19.61612,57.2698
Grove Mountains 022021,30713,Valid,LL5,2953,Found,2003,-72.78056,75.31694
Jiddat al Harasis 323,45847,Valid,H5,2967,Found,2005,19.96297,56.44587
Pavel,18173,Valid,H5,2968,Fell,1966,43.46667,25.51667
Dar al Gani 636,6183,Valid,L5,2975,Found,1998,26.881,16.54917
Dhofar 105,6854,Valid,H5,2984,Found,1999,19.33517,54.79183
McKenzie Draw (b),15462,Valid,H4,2990,Found,1989,32.925,-102.625
Hammadah al Hamra 108,11591,Valid,H5,2990,Found,1995,28.57567,13.295
Graves Nunataks 95201,10961,Valid,H5,2990.5,Found,1995,-86.71667,-141.5
Plateau du Tademait 006,45006,Valid,LL6,2995,Found,2004,27.37033,0.70617
Akwanga,432,Valid,H,3000,Fell,1959,8.91667,8.43333
Inner Mongolia,12037,Valid,L6,3000,Fell,1963,41,112
Tillaberi,23999,Valid,L6,3000,Fell,1970,14.25,1.53333
Two Buttes (b),24092,Valid,H,3000,Found,1970,37.63333,-102.41667
Wardswell Draw,24214,Valid,L6,3000,Found,1976,32.90333,-102.925
Plateau du Tademait 004,31299,Valid,L6,3000,Found,2002,28.3,0.5
Reckling Peak A79001,22461,Valid,L6,3006,Found,1979,-76.26667,159.25
Camp Creek,53490,Valid,H4,3016,Found,2009,33.88098,-111.78558
Sayh al Uhaymir 473,48638,Valid,L4,3016.69,Found,2002,20.05168,56.50583
Allan Hills 83100,595,Valid,CM1/2,3019,Found,1983,-76.71667,159.66667
Jiddat al Harasis 646,55477,Valid,H4,3020,Found,2010,19.51878,56.666
Hammadah al Hamra 289,11772,Valid,L5,3030,Found,1999,29.09517,12.5655
Jiddat al Harasis 645,55476,Valid,H5,3030,Found,2010,19.43827,56.60802
Jiddat al Harasis 310,35627,Valid,L6,3034.5,Found,2005,19.71095,55.71473
Jiddat al Harasis 630,52787,Valid,L5,3036,Found,2010,19.79759,55.89089
Jiddat al Harasis 256,35573,Valid,H5,3040.5,Found,2005,19.99097,56.34302
Dhofar 1534,52403,Valid,H4,3045,Found,2006,18.18467,54.58917
Ackerly,55379,Valid,L5,3046,Found,1995,32.59033,-101.77217
Dhofar 187,6971,Valid,L5,3049.2,Found,2000,18.85972,54.47056
Thumrayt 002,51862,Valid,L3.5,3072,Found,2007,17.9695,54.06633
Yamato 74155,24533,Valid,H4,3073.4,Found,1974,-71.81833,36.11944
Asuka 881832,4541,Valid,LL6,3078.02,Found,1988,-72,26
Pecora Escarpment 82505,18268,Valid,L5,3085.5,Found,1982,-85.61621,-68.5873
Allan Hills 84003,606,Valid,H5,3088.7,Found,1984,-76.73217,158.6696
